timestamp,action,x,y,char_x,char_y,obstacle_top,obstacle_right,obstacle_bottom,obstacle_left
4032,Pathfinding to patrol point,25,22,2,18,400,40,140,20
4033,Pathfinding to patrol point,25,22,2,17,400,40,140,20
4034,Pathfinding to patrol point,25,22,2,17,400,40,140,20
4035,Pathfinding to patrol point,25,22,2,17,400,40,140,20
4036,Pathfinding to patrol point,24,22,2,16,380,40,160,460
4037,Pathfinding to patrol point,24,22,2,16,380,40,160,460
4038,Pathfinding to patrol point,24,21,2,15,220,60,20,440
4039,Pathfinding to patrol point,24,21,2,15,220,60,20,440
4040,Pathfinding to patrol point,24,21,2,15,220,60,20,440
4041,Pathfinding to patrol point,24,20,2,14,220,80,20,420
4042,Pathfinding to patrol point,24,20,2,14,220,80,20,420
4043,Pathfinding to patrol point,24,19,2,13,220,100,160,400
4044,Pathfinding to patrol point,24,19,2,13,220,100,160,400
4045,Pathfinding to patrol point,24,19,2,13,220,100,160,400
4046,Pathfinding to patrol point,24,18,2,12,220,120,160,380
4047,Pathfinding to patrol point,23,18,2,12,200,120,180,380
4048,Pathfinding to patrol point,23,18,2,11,200,120,180,380
4049,Pathfinding to patrol point,23,17,2,11,200,140,180,360
4050,Pathfinding to patrol point,23,17,2,10,200,140,180,360
4051,Pathfinding to patrol point,23,16,2,10,200,160,180,340
4052,Pathfinding to patrol point,23,16,2,10,200,160,180,340
4053,Pathfinding to patrol point,22,16,2,9,180,160,200,340
4054,Pathfinding to patrol point,22,16,2,9,180,160,200,340
4055,Pathfinding to patrol point,22,15,2,8,340,180,200,320
4056,Pathfinding to patrol point,22,15,2,8,340,180,200,320
4057,Pathfinding to patrol point,22,14,2,8,20,200,200,300
4058,Pathfinding to patrol point,22,14,2,7,20,200,200,300
4059,Pathfinding to patrol point,22,14,2,7,20,200,200,300
4060,Pathfinding to patrol point,22,13,2,6,20,220,200,280
4061,Pathfinding to patrol point,22,13,2,6,20,220,200,280
4062,Pathfinding to patrol point,22,12,2,6,240,240,200,260
4063,Pathfinding to patrol point,22,12,2,5,240,240,200,260
4064,Pathfinding to patrol point,21,12,2,5,220,20,220,100
4065,Pathfinding to patrol point,21,12,2,4,220,20,220,100
4066,Pathfinding to patrol point,20,12,2,4,200,20,240,100
4067,Pathfinding to patrol point,20,12,2,4,200,20,240,100
4068,Pathfinding to patrol point,20,12,2,4,200,20,240,100
4069,Pathfinding to patrol point,19,12,2,4,180,20,260,260
4070,Pathfinding to patrol point,19,11,2,4,180,40,140,240
4071,Pathfinding to patrol point,19,11,2,5,180,40,140,240
4072,Pathfinding to patrol point,19,11,2,5,180,40,140,240
4073,Pathfinding to patrol point,19,10,2,6,400,60,140,220
4074,Pathfinding to patrol point,19,10,2,6,400,60,140,220
4075,Pathfinding to patrol point,19,10,2,6,400,60,140,220
4076,Pathfinding to patrol point,19,9,2,7,280,80,140,200
4077,Pathfinding to patrol point,19,9,2,7,280,80,140,200
4078,Pathfinding to patrol point,19,8,2,8,280,100,140,180
4079,Pathfinding to patrol point,19,8,2,8,280,100,140,180
4080,Pathfinding to patrol point,19,7,2,8,280,120,20,160
4081,Pathfinding to patrol point,19,7,2,9,280,120,20,160
4082,Pathfinding to patrol point,19,7,2,9,280,120,20,160
4083,Pathfinding to patrol point,19,6,2,10,280,140,20,140
4084,Pathfinding to patrol point,19,6,2,10,280,140,20,140
4085,Pathfinding to patrol point,18,6,2,10,260,140,40,140
4086,Pathfinding to patrol point,18,6,2,11,260,140,40,140
4087,Pathfinding to patrol point,17,6,2,11,240,360,60,140
4088,Pathfinding to patrol point,17,6,2,12,240,360,60,140
4089,Pathfinding to patrol point,17,6,2,12,240,360,60,140
4090,Pathfinding to patrol point,16,6,2,13,220,360,80,140
4091,Pathfinding to patrol point,16,6,2,13,220,360,80,140
4092,Pathfinding to patrol point,15,6,2,13,200,360,100,140
4093,Pathfinding to patrol point,15,6,2,14,200,360,100,140
4094,Pathfinding to patrol point,15,5,2,14,20,380,280,120
4095,Pathfinding to patrol point,15,5,2,15,20,380,280,120
4096,Pathfinding to patrol point,15,5,2,15,20,380,280,120
4097,Pathfinding to patrol point,15,4,2,15,20,400,280,100
4098,Pathfinding to patrol point,15,4,2,16,20,400,280,100
4099,Pathfinding to patrol point,15,3,2,16,200,420,340,80
4100,Pathfinding to patrol point,15,3,2,17,200,420,340,80
4101,Pathfinding to patrol point,14,3,2,17,180,20,360,80
4102,Pathfinding to patrol point,14,3,2,17,180,20,360,80
4103,Pathfinding to patrol point,13,3,2,18,160,20,380,80
4104,Pathfinding to patrol point,13,3,2,18,160,20,380,80
4105,Pathfinding to patrol point,13,3,2,18,160,20,380,80
4106,Pathfinding to patrol point,12,3,2,18,140,20,400,80
4107,Pathfinding to patrol point,12,3,2,18,140,20,400,80
4108,Pathfinding to patrol point,11,3,2,17,120,20,420,80
4109,Pathfinding to patrol point,11,3,2,17,120,20,420,80
4110,Pathfinding to patrol point,11,3,2,17,120,20,420,80
4111,Pathfinding to patrol point,10,3,2,16,100,20,440,80
4112,Pathfinding to patrol point,10,3,2,16,100,20,440,80
4113,Pathfinding to patrol point,9,3,2,15,80,20,460,80
4114,Pathfinding to patrol point,9,3,2,15,80,20,460,80
4115,Pathfinding to patrol point,8,3,2,15,60,420,480,80
4116,Pathfinding to patrol point,8,3,2,14,60,420,480,80
4117,Pathfinding to patrol point,8,3,2,14,60,420,480,80
4118,Pathfinding to patrol point,8,3,2,13,60,420,480,80
4119,Pathfinding to patrol point,8,3,2,13,60,420,480,80
4120,Pathfinding to patrol point,8,4,2,13,60,400,20,100
4121,Pathfinding to patrol point,8,4,2,12,60,400,20,100
4122,Pathfinding to patrol point,8,5,2,12,60,380,20,120
4123,Pathfinding to patrol point,8,5,2,11,60,380,20,120
4124,Pathfinding to patrol point,8,5,2,11,60,380,20,120
4125,Pathfinding to patrol point,8,6,2,11,60,360,240,140
4126,Pathfinding to patrol point,8,6,2,10,60,360,240,140
4127,Pathfinding to patrol point,8,7,2,10,60,340,240,160
4128,Pathfinding to patrol point,8,7,2,9,60,340,240,160
4129,Pathfinding to patrol point,8,7,2,9,60,340,240,160
4130,Pathfinding to patrol point,8,8,2,9,60,320,360,180
4131,Pathfinding to patrol point,8,8,2,8,60,320,360,180
4132,Pathfinding to patrol point,8,9,2,8,60,300,360,200
4133,Pathfinding to patrol point,8,9,2,7,60,300,360,200
4134,Pathfinding to patrol point,8,9,2,7,60,300,360,200
4135,Pathfinding to patrol point,8,10,2,6,180,280,360,220
4136,Pathfinding to patrol point,8,10,2,6,180,280,360,220
4137,Pathfinding to patrol point,8,11,2,6,180,260,20,240
4138,Pathfinding to patrol point,8,11,2,5,180,260,20,240
4139,Pathfinding to patrol point,8,11,2,5,180,260,20,240
4140,Pathfinding to patrol point,8,12,2,4,180,240,20,260
4141,Pathfinding to patrol point,8,12,2,4,180,240,20,260
4142,Pathfinding to patrol point,8,13,2,4,180,220,200,280
4143,Pathfinding to patrol point,8,13,2,4,180,220,200,280
4144,Pathfinding to patrol point,8,14,3,4,60,200,200,300
4145,Pathfinding to patrol point,8,14,3,4,60,200,200,300
4146,Pathfinding to patrol point,8,14,3,4,60,200,200,300
4147,Pathfinding to patrol point,8,15,3,5,60,180,480,320
4148,Pathfinding to patrol point,8,15,3,5,60,180,480,320
4149,Pathfinding to patrol point,8,16,3,5,60,160,80,340
4150,Pathfinding to patrol point,8,16,3,6,60,160,80,340
4151,Pathfinding to patrol point,8,16,3,6,60,160,80,340
4152,Pathfinding to patrol point,8,17,3,7,60,140,80,360
4153,Pathfinding to patrol point,8,17,3,7,60,140,80,360
4154,Pathfinding to patrol point,8,18,3,7,60,120,80,380
4155,Pathfinding to patrol point,8,18,3,8,60,120,80,380
4156,Pathfinding to patrol point,8,18,3,8,60,120,80,380
4157,Pathfinding to patrol point,8,19,3,9,60,100,80,400
4158,Pathfinding to patrol point,8,19,3,9,60,100,80,400
4159,Pathfinding to patrol point,9,19,3,9,80,100,60,140
4160,Pathfinding to patrol point,9,19,3,10,80,100,60,140
4161,Pathfinding to patrol point,9,19,4,10,80,100,60,140
4162,Pathfinding to patrol point,9,19,4,10,80,100,60,140
4163,Pathfinding to patrol point,9,18,4,10,80,120,60,120
4164,Pathfinding to patrol point,9,18,5,10,80,120,60,120
4165,Pathfinding to patrol point,9,18,5,10,80,120,60,120
4166,Pathfinding to patrol point,9,17,5,10,80,140,60,100
4167,Pathfinding to character,9,17,6,10,80,140,60,100
4168,Pathfinding to character,9,16,6,10,80,160,60,80
4169,Pathfinding to character,9,16,7,10,80,160,60,80
4170,Pathfinding to character,9,15,7,10,80,180,460,60
4171,Pathfinding to character,9,15,8,10,80,180,460,60
4172,Pathfinding to character,9,14,8,10,80,200,180,40
4173,Pathfinding to character,9,14,8,10,80,200,180,40
4174,Pathfinding to character,9,13,9,10,200,220,180,20
4175,Pathfinding to character,9,13,9,10,200,220,180,20
4176,Pathfinding to character,9,13,10,10,200,220,180,20
4177,Pathfinding to character,9,13,10,10,200,220,180,20
4178,Pathfinding to character,10,13,10,10,220,220,160,20
4179,Pathfinding to character,10,13,11,10,220,220,160,20
4180,Pathfinding to character,11,13,11,10,240,220,140,160
4181,Pathfinding to character,11,12,12,10,20,240,420,140
4182,Pathfinding to character,11,12,12,10,20,240,420,140
4183,Pathfinding to character,12,12,12,10,40,80,400,140
4184,Pathfinding to character,12,11,13,10,40,100,280,120
4185,Pathfinding to character,13,11,13,10,60,100,260,120
4186,Pathfinding to character,13,11,14,10,60,100,260,120
4187,Pathfinding to character,13,11,14,10,60,100,260,120
4188,Pathfinding to character,14,11,15,10,80,260,240,120
4189,Pathfinding to character,14,11,15,10,80,260,240,120
4190,Pathfinding to character,15,11,15,10,100,260,220,240
4191,Pathfinding to character,15,11,16,10,100,260,220,240
4192,Pathfinding to character,16,11,16,10,120,260,200,240
4193,Pathfinding to character,17,11,17,10,140,260,180,240
4194,Pathfinding to character,17,11,17,10,140,260,180,240
4195,Pathfinding to character,18,11,17,10,160,40,160,240
4196,Pathfinding to character,18,11,18,10,160,40,160,240
4197,Pathfinding to character,19,11,18,10,180,40,140,240
4198,Making character invisible,19,11,2,10,180,40,140,240
4199,Checking if character is invisible,19,11,2,10,180,40,140,240
4200,Checking if character is invisible,20,10,2,10,420,60,120,60
4201,Checking if character is invisible,20,10,2,10,420,60,120,60
4202,Checking if character is invisible,20,10,2,10,420,60,120,60
4203,Checking if character is invisible,20,10,2,10,420,60,120,60
4204,Checking if character is invisible,20,10,2,10,420,60,120,60
4205,Checking if character is invisible,20,10,2,10,420,60,120,60
4206,Checking if character is invisible,20,10,2,10,420,60,120,60
4207,Checking if character is invisible,20,10,2,10,420,60,120,60
4208,Checking if character is invisible,20,10,2,10,420,60,120,60
4209,Checking if character is invisible,20,10,2,10,420,60,120,60
4210,Checking if character is invisible,20,10,2,10,420,60,120,60
4211,Checking if character is invisible,20,10,2,10,420,60,120,60
4212,Checking if character is invisible,20,10,2,10,420,60,120,60
4213,Checking if character is invisible,20,10,2,10,420,60,120,60
4214,Checking if character is invisible,20,10,2,10,420,60,120,60
4215,Checking if character is invisible,20,10,2,10,420,60,120,60
4216,Checking if character is invisible,20,10,2,10,420,60,120,60
4217,Checking if character is invisible,20,10,2,10,420,60,120,60
4218,Checking if character is invisible,20,10,2,10,420,60,120,60
4219,Checking if character is invisible,20,10,2,10,420,60,120,60
4220,Checking if character is invisible,20,10,2,10,420,60,120,60
4221,Checking if character is invisible,20,10,2,10,420,60,120,60
4222,Checking if character is invisible,20,10,2,10,420,60,120,60
4223,Making character reset,20,10,2,10,420,60,120,60
4224,Pathfinding to patrol point,20,10,2,10,420,60,120,60
4225,Pathfinding to patrol point,20,10,2,9,420,60,120,60
4226,Pathfinding to patrol point,20,10,2,9,420,60,120,60
4227,Pathfinding to patrol point,21,10,2,9,440,60,100,60
4228,Pathfinding to patrol point,21,10,2,8,440,60,100,60
4229,Pathfinding to patrol point,21,10,2,8,440,60,100,60
4230,Pathfinding to patrol point,22,10,2,8,460,280,80,220
4231,Pathfinding to patrol point,22,10,2,7,460,280,80,220
4232,Pathfinding to patrol point,22,10,2,7,460,280,80,220
4233,Pathfinding to patrol point,23,10,2,6,480,280,60,220
4234,Pathfinding to patrol point,23,10,2,6,480,280,60,220
4235,Pathfinding to patrol point,24,10,2,6,500,280,40,220
4236,Pathfinding to patrol point,24,10,2,5,500,280,40,220
4237,Pathfinding to patrol point,24,10,2,5,500,280,40,220
4238,Pathfinding to patrol point,25,10,2,4,520,200,20,220
4239,Pathfinding to patrol point,25,11,2,4,300,180,20,240
4240,Pathfinding to patrol point,25,11,2,4,300,180,20,240
4241,Pathfinding to patrol point,25,11,2,4,300,180,20,240
4242,Pathfinding to patrol point,25,12,2,4,300,160,140,260
4243,Pathfinding to patrol point,26,12,2,4,320,160,120,20
4244,Pathfinding to patrol point,26,12,2,5,320,160,120,20
4245,Pathfinding to patrol point,26,12,2,5,320,160,120,20
4246,Pathfinding to patrol point,27,12,2,5,340,160,100,20
4247,Pathfinding to patrol point,27,12,2,6,340,160,100,20
4248,Pathfinding to patrol point,28,12,2,6,360,160,80,60
4249,Pathfinding to patrol point,28,12,2,7,360,160,80,60
4250,Pathfinding to patrol point,28,12,2,7,360,160,80,60
4251,Pathfinding to patrol point,29,12,2,8,380,160,60,60
4252,Pathfinding to patrol point,29,12,2,8,380,160,60,60
4253,Pathfinding to patrol point,29,12,2,8,380,160,60,60
4254,Pathfinding to patrol point,29,12,2,9,380,160,60,60
4255,Pathfinding to patrol point,29,11,2,9,40,180,60,40
4256,Pathfinding to patrol point,29,11,2,10,40,180,60,40
4257,Pathfinding to patrol point,29,11,2,10,40,180,60,40
4258,Pathfinding to patrol point,29,10,2,10,40,200,60,20
4259,Pathfinding to patrol point,30,10,2,11,60,200,40,20
4260,Pathfinding to patrol point,30,10,2,11,60,200,40,20
4261,Pathfinding to patrol point,30,10,2,12,60,200,40,20
4262,Pathfinding to patrol point,31,10,2,12,80,280,20,220
4263,Pathfinding to patrol point,31,9,2,12,20,300,20,200
4264,Pathfinding to patrol point,31,9,2,13,20,300,20,200
4265,Pathfinding to patrol point,31,9,2,13,20,300,20,200
4266,Pathfinding to patrol point,31,8,2,14,20,320,20,180
4267,Pathfinding to patrol point,31,8,2,14,20,320,20,180
4268,Pathfinding to patrol point,31,7,2,14,200,340,20,160
4269,Pathfinding to patrol point,31,7,2,15,200,340,20,160
4270,Pathfinding to patrol point,31,7,2,15,200,340,20,160
4271,Pathfinding to patrol point,31,6,2,16,20,360,20,140
4272,Pathfinding to patrol point,31,6,2,16,20,360,20,140
4273,Pathfinding to patrol point,31,5,2,17,20,380,20,120
4274,Pathfinding to patrol point,31,5,2,17,20,380,20,120
4275,Pathfinding to patrol point,31,5,2,17,20,380,20,120
4276,Pathfinding to patrol point,31,4,2,18,20,400,20,100
4277,Pathfinding to patrol point,31,4,2,18,20,400,20,100
4278,Pathfinding to patrol point,31,3,2,18,520,420,20,80
4279,Pathfinding to patrol point,31,3,2,18,520,420,20,80
4280,Pathfinding to patrol point,30,3,3,18,500,20,40,80
4281,Pathfinding to patrol point,30,3,3,18,500,20,40,80
4282,Pathfinding to patrol point,29,3,3,18,480,20,60,80
4283,Pathfinding to patrol point,29,3,3,17,480,20,60,80
4284,Pathfinding to patrol point,29,3,3,17,480,20,60,80
4285,Pathfinding to patrol point,28,3,3,17,460,100,80,80
4286,Pathfinding to patrol point,28,3,3,16,460,100,80,80
4287,Pathfinding to patrol point,28,3,3,16,460,100,80,80
4288,Pathfinding to patrol point,28,3,3,15,460,100,80,80
4289,Pathfinding to patrol point,28,3,3,15,460,100,80,80
4290,Pathfinding to patrol point,28,4,3,14,280,80,20,100
4291,Pathfinding to patrol point,28,4,3,14,280,80,20,100
4292,Pathfinding to patrol point,28,5,3,14,280,60,20,120
4293,Pathfinding to patrol point,28,5,3,13,280,60,20,120
4294,Pathfinding to patrol point,28,5,3,13,280,60,20,120
4295,Pathfinding to patrol point,28,6,4,13,140,40,20,140
4296,Pathfinding to patrol point,28,6,4,13,140,40,20,140
4297,Pathfinding to patrol point,28,7,5,13,140,20,80,160
4298,Pathfinding to patrol point,28,7,5,13,140,20,80,160
4299,Pathfinding to patrol point,29,7,5,13,160,20,60,20
4300,Pathfinding to character,29,7,6,13,160,20,60,20
4301,Pathfinding to character,29,7,6,13,160,20,60,20
4302,Pathfinding to character,29,7,7,13,160,20,60,20
4303,Pathfinding to character,29,7,7,13,160,20,60,20
4304,Pathfinding to character,28,7,7,13,140,20,80,160
4305,Pathfinding to character,28,7,8,13,140,20,80,160
4306,Pathfinding to character,27,7,8,13,120,20,100,160
4307,Pathfinding to character,27,7,9,13,120,20,100,160
4308,Pathfinding to character,26,7,9,13,100,20,120,160
4309,Pathfinding to character,26,7,9,14,100,20,120,160
4310,Pathfinding to character,25,7,10,14,80,260,140,160
4311,Pathfinding to character,25,7,10,14,80,260,140,160
4312,Pathfinding to character,24,7,10,14,60,340,160,160
4313,Pathfinding to character,24,7,11,14,60,340,160,160
4314,Pathfinding to character,24,7,11,14,60,340,160,160
4315,Pathfinding to character,23,8,11,14,360,320,60,180
4316,Pathfinding to character,23,8,12,14,360,320,60,180
4317,Pathfinding to character,23,8,12,14,360,320,60,180
4318,Pathfinding to character,22,8,13,14,340,320,80,180
4319,Pathfinding to character,22,9,13,14,340,300,80,200
4320,Pathfinding to character,22,9,13,14,340,300,80,200
4321,Pathfinding to character,21,9,14,14,320,80,100,40
4322,Pathfinding to character,21,9,14,15,320,80,100,40
4323,Pathfinding to character,20,9,14,15,300,80,120,40
4324,Pathfinding to character,20,9,15,15,300,80,120,40
4325,Pathfinding to character,20,10,15,15,420,60,120,60
4326,Pathfinding to character,20,10,15,16,420,60,120,60
4327,Pathfinding to character,20,11,16,16,200,40,120,80
4328,Pathfinding to character,20,11,16,16,200,40,120,80
4329,Pathfinding to character,20,11,16,16,200,40,120,80
4330,Pathfinding to character,20,12,17,16,200,20,240,100
4331,Pathfinding to character,19,12,17,16,180,20,260,260
4332,Pathfinding to character,19,12,18,16,180,20,260,260
4333,Pathfinding to character,18,12,18,16,160,20,280,260
4334,Pathfinding to character,18,12,18,16,160,20,280,260
4335,Pathfinding to character,17,12,19,16,140,240,300,260
4336,Pathfinding to character,17,13,19,16,360,220,20,280
4337,Pathfinding to character,17,13,20,16,360,220,20,280
4338,Pathfinding to character,17,14,20,16,240,200,20,300
4339,Pathfinding to character,17,14,20,17,240,200,20,300
4340,Pathfinding to character,17,15,20,17,240,180,300,320
4341,Pathfinding to character,17,15,20,17,240,180,300,320
4342,Pathfinding to character,17,15,20,18,240,180,300,320
4343,Pathfinding to character,18,16,20,18,100,160,280,40
4344,Pathfinding to character,18,16,20,19,100,160,280,40
4345,Pathfinding to character,18,16,20,19,100,160,280,40
4346,Pathfinding to character,18,16,21,19,100,160,280,40
4347,Pathfinding to character,19,17,21,19,120,140,260,60
4348,Pathfinding to character,19,17,21,19,120,140,260,60
4349,Pathfinding to character,20,17,22,19,140,140,240,60
4350,Pathfinding to character,20,17,22,20,140,140,240,60
4351,Pathfinding to character,20,17,22,20,140,140,240,60
4352,Pathfinding to character,21,18,23,20,160,120,220,80
4353,Pathfinding to character,21,18,23,20,160,120,220,80
4354,Pathfinding to character,22,18,24,20,180,120,200,380
4355,Pathfinding to character,22,18,24,20,180,120,200,380
4356,Pathfinding to character,22,18,24,21,180,120,200,380
4357,Pathfinding to character,22,18,24,21,180,120,200,380
4358,Pathfinding to character,22,18,24,22,180,120,200,380
4359,Pathfinding to character,22,18,24,22,180,120,200,380
4360,Pathfinding to character,22,19,25,22,180,100,200,400
4361,Pathfinding to character,22,19,25,22,180,100,200,400
4362,Pathfinding to character,23,19,25,22,200,100,180,400
4363,Pathfinding to character,23,20,25,22,200,80,40,420
4364,Pathfinding to character,23,20,25,22,200,80,40,420
4365,Pathfinding to character,23,21,25,22,200,60,40,440
4366,Pathfinding to character,23,21,24,22,200,60,40,440
4367,Pathfinding to character,23,22,24,22,360,40,180,460
4368,Making character invisible,23,22,2,10,360,40,180,460
4369,Checking if character is invisible,23,22,1,9,360,40,180,460
4370,Checking if character is invisible,23,21,1,9,200,60,40,440
4371,Checking if character is invisible,23,21,1,9,200,60,40,440
4372,Checking if character is invisible,23,21,1,9,200,60,40,440
4373,Checking if character is invisible,23,21,1,9,200,60,40,440
4374,Checking if character is invisible,23,21,1,9,200,60,40,440
4375,Checking if character is invisible,23,21,1,9,200,60,40,440
4376,Checking if character is invisible,23,21,1,9,200,60,40,440
4377,Checking if character is invisible,23,21,1,9,200,60,40,440
4378,Checking if character is invisible,23,21,1,9,200,60,40,440
4379,Checking if character is invisible,23,21,1,9,200,60,40,440
4380,Checking if character is invisible,23,21,1,9,200,60,40,440
4381,Checking if character is invisible,23,21,1,9,200,60,40,440
4382,Checking if character is invisible,23,21,1,9,200,60,40,440
4383,Checking if character is invisible,23,21,1,9,200,60,40,440
4384,Checking if character is invisible,23,21,1,9,200,60,40,440
4385,Checking if character is invisible,23,21,1,9,200,60,40,440
4386,Checking if character is invisible,23,21,1,9,200,60,40,440
4387,Checking if character is invisible,23,21,1,9,200,60,40,440
4388,Checking if character is invisible,23,21,1,9,200,60,40,440
4389,Checking if character is invisible,23,21,1,9,200,60,40,440
4390,Checking if character is invisible,23,21,1,9,200,60,40,440
4391,Checking if character is invisible,23,21,1,9,200,60,40,440
4392,Checking if character is invisible,23,21,1,9,200,60,40,440
4393,Making character reset,23,21,1,9,200,60,40,440
4394,Pathfinding to patrol point,23,21,1,9,200,60,40,440
4395,Pathfinding to patrol point,23,21,1,9,200,60,40,440
4396,Pathfinding to patrol point,23,21,1,10,200,60,40,440
4397,Pathfinding to patrol point,23,21,1,10,200,60,40,440
4398,Pathfinding to patrol point,23,20,1,10,200,80,40,420
4399,Pathfinding to patrol point,23,20,1,11,200,80,40,420
4400,Pathfinding to patrol point,23,20,1,11,200,80,40,420
4401,Pathfinding to patrol point,23,19,1,11,200,100,180,400
4402,Pathfinding to patrol point,23,19,1,12,200,100,180,400
4403,Pathfinding to patrol point,23,18,1,12,200,120,180,380
4404,Pathfinding to patrol point,23,18,1,13,200,120,180,380
4405,Pathfinding to patrol point,23,17,1,13,200,140,180,360
4406,Pathfinding to patrol point,23,17,1,14,200,140,180,360
4407,Pathfinding to patrol point,23,17,1,14,200,140,180,360
4408,Pathfinding to patrol point,23,16,1,14,200,160,180,340
4409,Pathfinding to patrol point,23,16,1,15,200,160,180,340
4410,Pathfinding to patrol point,22,16,1,15,180,160,200,340
4411,Pathfinding to patrol point,22,15,1,16,340,180,200,320
4412,Pathfinding to patrol point,22,15,1,16,340,180,200,320
4413,Pathfinding to patrol point,22,15,1,16,340,180,200,320
4414,Pathfinding to patrol point,22,14,1,17,20,200,200,300
4415,Pathfinding to patrol point,22,14,1,17,20,200,200,300
4416,Pathfinding to patrol point,22,13,1,18,20,220,200,280
4417,Pathfinding to patrol point,22,13,1,18,20,220,200,280
4418,Pathfinding to patrol point,22,13,1,18,20,220,200,280
4419,Pathfinding to patrol point,22,12,1,19,240,240,200,260
4420,Pathfinding to patrol point,21,12,1,19,220,20,220,100
4421,Pathfinding to patrol point,21,12,1,19,220,20,220,100
4422,Pathfinding to patrol point,21,12,1,19,220,20,220,100
4423,Pathfinding to patrol point,20,12,1,19,200,20,240,100
4424,Pathfinding to patrol point,20,12,1,18,200,20,240,100
4425,Pathfinding to patrol point,20,12,1,18,200,20,240,100
4426,Pathfinding to patrol point,19,12,1,18,180,20,260,260
4427,Pathfinding to patrol point,19,12,1,17,180,20,260,260
4428,Pathfinding to patrol point,18,12,1,17,160,20,280,260
4429,Pathfinding to patrol point,18,12,1,16,160,20,280,260
4430,Pathfinding to patrol point,18,11,1,16,160,40,160,240
4431,Pathfinding to patrol point,18,11,1,16,160,40,160,240
4432,Pathfinding to patrol point,18,10,1,15,380,60,160,220
4433,Pathfinding to patrol point,18,10,1,15,380,60,160,220
4434,Pathfinding to patrol point,17,10,1,14,360,280,180,220
4435,Pathfinding to patrol point,17,10,1,14,360,280,180,220
4436,Pathfinding to patrol point,17,10,1,14,360,280,180,220
4437,Pathfinding to patrol point,16,10,1,13,340,280,200,220
4438,Pathfinding to patrol point,16,9,1,13,220,300,200,200
4439,Pathfinding to patrol point,16,9,1,12,220,300,200,200
4440,Pathfinding to patrol point,15,9,1,12,200,300,220,200
4441,Pathfinding to patrol point,15,9,1,12,200,300,220,200
4442,Pathfinding to patrol point,14,9,1,11,180,300,240,80
4443,Pathfinding to patrol point,14,9,1,11,180,300,240,80
4444,Pathfinding to patrol point,14,8,1,10,180,320,240,60
4445,Pathfinding to patrol point,14,8,1,10,180,320,240,60
4446,Pathfinding to patrol point,13,8,1,10,160,160,260,60
4447,Pathfinding to patrol point,13,8,1,9,160,160,260,60
4448,Pathfinding to patrol point,12,8,1,9,140,160,280,60
4449,Pathfinding to patrol point,12,8,1,8,140,160,280,60
4450,Pathfinding to patrol point,12,8,1,8,140,160,280,60
4451,Pathfinding to patrol point,11,8,1,7,120,320,300,60
4452,Pathfinding to patrol point,11,7,1,7,120,340,180,40
4453,Pathfinding to patrol point,11,7,1,7,120,340,180,40
4454,Pathfinding to patrol point,10,7,1,6,100,80,200,40
4455,Pathfinding to patrol point,10,7,1,6,100,80,200,40
4456,Pathfinding to patrol point,9,7,1,5,80,80,220,40
4457,Pathfinding to patrol point,9,7,1,5,80,80,220,40
4458,Pathfinding to patrol point,9,6,1,5,80,100,220,20
4459,Pathfinding to patrol point,9,6,1,4,80,100,220,20
4460,Pathfinding to patrol point,8,6,1,4,60,360,240,140
4461,Pathfinding to patrol point,8,6,1,3,60,360,240,140
4462,Pathfinding to patrol point,8,5,1,3,60,380,20,120
4463,Pathfinding to patrol point,8,5,1,3,60,380,20,120
4464,Pathfinding to patrol point,8,4,1,3,60,400,20,100
4465,Pathfinding to patrol point,8,4,1,4,60,400,20,100
4466,Pathfinding to patrol point,8,4,1,4,60,400,20,100
4467,Pathfinding to patrol point,8,3,1,4,60,420,480,80
4468,Pathfinding to patrol point,8,3,1,5,60,420,480,80
4469,Pathfinding to patrol point,8,3,1,5,60,420,480,80
4470,Pathfinding to patrol point,8,4,1,6,60,400,20,100
4471,Pathfinding to patrol point,8,4,1,6,60,400,20,100
4472,Pathfinding to patrol point,8,4,1,6,60,400,20,100
4473,Pathfinding to patrol point,8,5,1,7,60,380,20,120
4474,Pathfinding to patrol point,8,5,1,7,60,380,20,120
4475,Pathfinding to patrol point,8,6,1,8,60,360,240,140
4476,Pathfinding to patrol point,8,6,1,8,60,360,240,140
4477,Pathfinding to patrol point,8,6,1,9,60,360,240,140
4478,Pathfinding to patrol point,8,7,1,9,60,340,240,160
4479,Pathfinding to patrol point,8,7,1,9,60,340,240,160
4480,Pathfinding to patrol point,8,8,1,10,60,320,360,180
4481,Pathfinding to patrol point,8,8,1,10,60,320,360,180
4482,Pathfinding to patrol point,8,8,1,11,60,320,360,180
4483,Pathfinding to patrol point,8,9,1,11,60,300,360,200
4484,Pathfinding to patrol point,8,9,1,11,60,300,360,200
4485,Pathfinding to patrol point,8,10,1,12,180,280,360,220
4486,Pathfinding to patrol point,8,10,1,12,180,280,360,220
4487,Pathfinding to patrol point,8,10,1,13,180,280,360,220
4488,Pathfinding to patrol point,8,11,1,13,180,260,20,240
4489,Pathfinding to patrol point,8,11,1,13,180,260,20,240
4490,Pathfinding to patrol point,8,12,1,14,180,240,20,260
4491,Pathfinding to patrol point,8,12,1,14,180,240,20,260
4492,Pathfinding to patrol point,8,13,1,15,180,220,200,280
4493,Pathfinding to patrol point,8,13,1,15,180,220,200,280
4494,Pathfinding to patrol point,8,13,1,16,180,220,200,280
